text,target
"[100   3   0   2   0   0   1   0   0   0   0   2   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   1   1   0   1   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   0   0   0   0   0   0   1   0   0   0
   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   1   0   0
   0   0   0   1   0   0   0   0   1   0   0]",1
"[162  17   0   1   8   3   2   0   1   0   3   1   2   1   0   0   4   2
   1   1   0   0   0   0   0   0   1   1   3   0   0   0   0   1   0   0
   0   2   0   0   0   0   0   0   0   0   0   0   1   1   0   1   0   0
   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   1   2   0
   0   0   0   0   0   0   1   2   1   0   0   1   0   0   1   4   0   0
   0   0   0   0   0   4   0   0   0   0   0]",1
"[175   0   0   0   0   2   1   3   1   1   0   1   0   0   2   0   0   1
   0   0   0   0   0   0   2   1   1   0   0   0   0   1   1   0   0   4
   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0
   0   0   0   0   0   0   1   0   0   0   0   0   0   0   1   0   0   1
   0   0   0   0   0   0   0   0   0   0   0]",1
"[67 21  1  0  5  2  2  0  0  0  0  1  2  0  0  0  0  0  0  2  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
  3  0  0  0  0  0  0  0  1  0  2  0  0  0  0  1  0  0  1  0  0  0  1  0
  0  0  0  0  0  0  0  0  1  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[203   5   0   2   0   5   0   2   0   2   0   3   0   0   0   0   0   0
   0   0   0   5   0   0   0   0   1   0   1   1   0   1   0   0   0   1
   1   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   1
   0   2   0   1   0   0   0   0   0   0   0   0   1   0   0   0   1   0
   3   0   0   0   0   0   0   0   0   0   0   0   0   3   0   0   1   0
   0   0   0   0   0   3   3   2   0   0   0]",1
"[57  8  0  1  0  0  1  3  0  0  0  1  0  0  0  0  0  2  0  0  0  0  1  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0
  0  0  0  0  0]",1
"[109   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0
   0   1   1   0   0   1   0   0   0   0   0   1   0   0   0   0   0   2
   0   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0
   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   1   0   0   1   1   0   0   0   0]",1
"[63 16  0  1  0  1  1  0  0  0  0  1  0  0  1  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  1  0  0  0  0  0  1  1  0
  0  0  0  0  0  0  0  1  1  0  0  0  0  5  0  0  0  0  0  0  0  0  0  0
  1  0  0  0  0  0  0  2  0  0  0  0  0  0  1  0  0  0  0  0  1  0  0  0
  0  0  0  0  0]",3
"[152  46   0   3   0   0   0   1   1   3   0   0   0   0   0   0   0   2
   1   0   0   0   0   0   2   2   0   0   1   0   0   0   0   1   0   0
   0   0   0   0   0   4   0   0   0   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   0   1   0   0   0   0   0   1   0   0   0   1   0
   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1
   1   0   1   0   0   0   0   0   0   0   0]",1
"[219   3   4   5   0   1   1   2   2   3   0   1   0   0   3   0   0   1
   2   0   1   0   1   2   1   0   0   2   1   1   0   0   0   1   1   0
   1   0   1   0   0   0   1   1   0   0   0   3   1   0   0   2   0   0
   0   0   0   1   0   1   0   0   0   1   0   0   0   0   1   0   0   0
   1   0   0   0   1   2   0   0   0   0   1   0   0   1   0   0   1   2
   0   0   0   2   0   0   0   3   0   0   0]",1
"[92  8  5  1  0  1  0  4  1  2  0  1  0  0  0  0  0  3  0  1  0  0  0  1
  0  0  0  0  0  1  0  2  0  1  0  0  0  0  0  0  0  0  0  6  0  0  0  0
  1  0  0  0  3  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[124   5   1   4   1   1   0   2   1   1   2   0   0   0   2   0   0   1
   0   0   1   0   1   0   0   1   0   1   0   1   1   0   0   0   0   0
   0   0   0   1   0   1   1   0   0   0   0   0   0   0   0   0   0   0
   0   0   1   0   0   0   0   0   2   0   0   0   0   0   1   0   0   0
   1   0   0   0   0   0   2   0   0   0   1   0   1   0   3   0   0   0
   0   0   0   0   0   1   0   1   3   0   0]",5
"[93 12  2  0  3  3  1  0  0  0  3  0  1  0  0  1  1  0  0  0  1  0  0  0
  1  1  0  0  0  1  0  0  0  0  3  0  0  1  0  0  0  1  0  0  0  0  0  0
  0  0  0  2  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0]",3
"[245  19   3   3   0   2   0   4   4   4   0   0   0   3   1   1   0   0
   9   0   0   0   1   0   2   1   1   0   0   2   0   4   1   4   0   1
   1   0   0   4   0   0   0   0   4   1   0   0   0   0   1   1   0   1
   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0
   1   1   0   0   0   0   0   0   0   0   6   0   0   2   1   0   0   0
   0   1   0   0   1   1   0   0   0   0   0]",1
"[262   5   3   0   0   1   1   0   0   0   1   0   0   1   1   0   0   0
   1   0   1   1   3   0   0   0   0   0   0   1   0   0   0   1   0   0
   0   0   0   0   0   0   4   0   0   0   0   2   1   3   5   1   0   0
   1   0   0   3   0   0   0   0   2   0   3   1   1   0   2   0   0   0
   0   0   0   0   0   0   1   0   2   0   0   0   0   1   0   1   1   0
   1   0   1   0   0   1   0   0   0   1   1]",1
"[100   5   0   2   1   0   0   0   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   1   1
   0   0   0   0   0   0   1   0   0   0   1   0   1   0   0   0   0   0
   0   0   0   0   0   1   0   1   0   0   0   0   0   0   0   0   0   5
   0   0   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   1
   0   0   0   0   0   0   0   0   0   0   0]",3
"[137  10   0   2   0   2   0   1   0   1   1   2   0   0   0   0   0   0
   2   1   3   1   0   0   0   0   3   1   1   0   0   0   7   1   0   0
   1   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   0   0   2   0   1   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",5
"[223   6   2   3   0   3   3   3   3   2   2   0   0   4   3   0   0   2
   1   3   1   3   0   0   2   0   0   1   1   0   1   1   0   0   0   0
   1   1   0   3   0   0   3   0   0   0   0   0   1   0   0   0   0   2
   0   3   0   1   0   1   1   0   2   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   3   7   0   0]",1
"[58 24  1  0  0  0  0  0  1  0  1  1  0  0  0  0  0  1  0  0  0  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0
  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0
  0  0  0  0  0]",3
"[101   4   1   0   1   1   1   0   0   0   0   0   3   0   0   1   0   0
   0   0   1   0   0   0   0   2   0   1   0   0   0   0   0   0   0   0
   0   1   0   0   0   2   0   0   0   1   0   0   0   0   0   1   0   0
   0   0   1   0   0   1   0   5   0   0   0   1   1   0   0   0   0   0
   1   0   1   0   0   0   0   0   0   0   0   0   1   0   2   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[278  27   6   1   2   4   4   1   0   1   1   1   3   1   1   1   1   0
   0   0   0   0   3   1   1   0   3   0   0   0   1   0   1   2   0   0
   0   3   0   1   9   0   0   0   0   1   0   1   0   0   7   0   0   0
   2   0   0   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0
   0   1   0   2   0   1   0   9   4   0   0   1   1   0   0   1   1   0
   1   0   0   0   0   0   0   2   0   1   1]",1
"[177   4   0   0   7   1   4   2   1   4   2   0   0   0   0   0   2   2
   0   1   0   0   0   0   0   0   0   0   0   2   0   0   0   0   0   1
   2   0   0   0   0   0   1   0   0   1   0   0   1   0   0   1   0   0
   0   1   1   1   0   0   0   0   0   0   0   0   0   1   0   0   1   0
   1   0   0   0   0   0   0   0   0   0   0   0   0   1   2   0   0   0
   0   1   0   0   2   1   0   1   0   0   0]",5
"[86  2  0  3  1  0  0  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  2
  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  2  0  1
  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  1  0  0  0
  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[61 29  3  0  2  0  2  0  1  0  0  0  6  0  0  0  0  0  0  1  0  0  0  0
  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",5
"[67  6  0  1  0  1  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1
  0  1  0  0  0  0  0  0  0  0  1  0  0  0  1  0  1  0  0  1  0  1  0  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[79  5  0  0  0  1  1  0  0  2  0  1  0  2  0  0  0  0  0  0  0  0  0  0
  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  4  0  0  0  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0
  3  0  0  0  0]",3
"[71 11  2  0  1  1  1  0  0  1  0  0  1  0  0  3  1  0  1  1  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  2  0  1  0  0  0  0
  0  0  0  1  0  0  0  0  1  0  0  1  1  1  0  0  0  0  1  0  0  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[232   4   1   0   1   0   2   4   2   1   0   0   0   0   2   0   0   1
   3   0   0   0   0   0   0   1   0   1   1   1   0   2   0   0   0   3
   0   0   0   0   0   0   0   0   0   1   0   1   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0
   0   0   3   0   0   1   0   0   0   2   1   0   0   0   1   1   0   0
   0   0   0   0   0   1   0   0   0   0   1]",1
"[55  8  1  1  0  1  0  0  1  1  1  2  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[115   4   0   0   3   0   2   0   1   0   0   0   1   0   0   0   1   0
   0   3   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2
   0   0   0   0   0   2   0   0   0   0   1   0   0   0   0   3   0   0
   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   1   0   0   0   0   0   0   0   0   0   0   0   2   0   0   0   0   2
   0   0   0   0   0   0   0   0   0   0   0]",3
"[102  14   0   0   3   2   3   0   1   1   0   0   4   0   0   0   0   0
   1   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   0   0
   0   4   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   1   1   0   0   0   0   0   0   0   0   0   0   0   0   2   0   0
   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[45  1  1  0  0  0  2  0  2  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1
  1  1  0  0  0  0  0  0  0  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  1  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[121  23   0   3   0   1   1   2   1   0   0   1   0   0   0   2   0   2
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   1   0   4   0   0   0   0   0   0   0   0   0   0   0   0   0   2   0
   2   0   0   1   0   0   0   0   1   0   0   0   0   0   0   0   0   0
   0   3   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0
   0   3   0   0   0   0   0   1   0   0   1]",1
"[84  0  0  3  1  0  0  0  0  0  1  0  0  0  0  0  1  1  0  0  1  0  0  0
  1  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  1  1  0  1  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  1  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  1  0  0  0  0  0  2
  0  0  0  0  0]",3
"[103   5   1   1   0   2   1   0   2   0   0   0   0   0   0   0   0   0
   1   0   0   3   0   0   0   0   1   0   0   0   3   1   0   0   0   0
   1   0   0   0   0   1   1   0   0   0   0   0   0   0   0   0   1   0
   0   0   0   1   1   0   0   0   0   0   0   0   0   0   1   0   0   0
   0   0   1   0   1   0   0   2   0   0   0   0   0   1   0   0   0   6
   1   0   0   0   0   0   0   1   0   8   0]",1
"[128  17   0   4   2   0   0   4   1   5   1   0   0   0   2   0   0   0
   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0
   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0
   0   2   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0
   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   1   1   1   0   0   0   0   0]",3
"[141  17   1   0   4   0   2   0   1   2   2   0   2   1   0   6   3   0
   1   0   3   0   0   0   0   0   2   1   0   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   1   0   0   4   0   0   0   0   1   0   0
   0   0   1   0   0   1   0   0   0   2   0   0   0   0   0   1   0   0
   0   0   1   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0
   0   0   0   0   0   1   0   0   0   0   0]",3
"[78  9  1  1  0  0  1  0  1  1  0  0  1  0  2  0  0  0  0  0  0  0  0  0
  0  0  1  0  1  2  0  0  1  0  1  0  1  2  1  0  0  0  0  0  0  1  2  0
  1  0  0  0  0  0  1  0  0  0  0  1  0  0  0  2  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  1  0]",3
"[217   2   0   0   1   4   0   0   0   3   1   0   0   0   0   2   2   0
   1   0   0   1   1   0   0   0   0   0   0   1   2   1   1   0   0   0
   0   0   0   0   1   1   2   0   0   1   0   0   0   0   1   1   0   0
   0   0   0   0   0   1   1   0   0   0   4   0   0   0   1   0   0   0
   0   0   0   0   3   0   0   0   0   0   1   0   0   0   0   0   0   1
   0   0   0   0   0   0   0   0   1   0   0]",1
"[232  11   1   2   4   0   0   0   0   4   3   0   0   1   1   1   4   0
   0   0   0   0   4   0   0   0   1   0   0   0   1   0   0   0   1   0
   3   0   0   0   0   0   0   0   0   0   0   1   0   0   2   0   0   0
   2   0   0   0   0   1   0   0   1   0   1   0   0   0   0   0   0   0
   1   0   0   0   1   0   1   0   1   0   1   0   0   0   0   0   0   0
   1   0   0   0   0   0   0   0   2   0   1]",4
"[255   3   2   0   0   2   1   0   1   1   1   0   0   1   2   0   1   0
   0   0   0   2   1   1   0   0   2   1   1   0   0   0   0   1   0   1
   0   0   0   0   2   0   0   1   0   0   0   1   0   0   3   1   0   1
   0   0   0   0   0   0   0   0   1   0   1   6   1   0   0   0   0   0
   0   0   0   0   2   0   1   0   0   0   0   0   0   2   0   0   0   0
   0   0   0   0   0   0   0   1   1   0   0]",1
"[177  21   4   0   5   1   5   0   2   1   0   2   0   1   0   0   0   0
   3   0   0   0   0   0   1   0   2   0   0   0   1   0   0   1   0   0
   0   0   0   0   0   0   3   0   0   0   0   0   1   0   0   0   0   0
   0   0   0   2   2   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   1   2   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[104  15   3   3   0   0   0   2   1   1   0   0   0   0   0   0   0   0
   1   0   3   2   0   0   0   1   1   1   0   0   1   1   0   0   0   0
   0   0   0   1   0   2   0   0   1   1   0   0   0   0   0   0   0   1
   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   2   0   0   0   0   0
   0   0   0   0   0   1   7   0   0   0   0]",1
"[108   2   0   0   0   1   0   0   0   0   0   0   2   1   0   0   0   0
   0   0   0   3   0   0   0   2   1   0   0   0   0   0   0   1   0   0
   0   2   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0
   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   1
   0   0   0   0   0   0   0   0   0   0   0]",1
"[112   7   0   0   1   1   0   0   0   0   1   0   0   0   0   0   1   0
   4   0   1   1   0   0   0   1   1   2   0   0   0   0   1   1   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   1   0   0   0   0   1   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",5
"[83  3  0  1  1  3  1  0  1  0  1  2  0  0  0  0  0  0  0  0  2  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
  1  1  0  0  0  0  0  0  2  0  0  0  0  5  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0
  3  0  0  0  0]",3
"[61  0  0  1  0  1  0  0  0  2  0  0  0  1  1  0  0  0  0  0  0  0  0  0
  0  1  0  0  0  0  0  0  0  0  5  1  0  0  1  0  0  0  0  0  0  1  0  0
  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[130   3   1   0   1   3   0   0   1   1   1   0   0   1   6   0   0   0
   1   1   0   0   0   0   0   0   0   2   0   2   0   0   0   2   0   0
   0   0   1   1   0   0   0   0   0   1   0   1   1   2   2   0   0   3
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0
   1   0   0   0   0   0   0   1   0   0   1]",1
"[159   4   2   2   0   1   0   2   3   2   1   1   0   0   1   1   1   1
   0   1   0   3   2   0   1   0   0   0   0   0   0   0   0   1   0   1
   0   0   0   0   2   0   1   0   0   1   0   2   1   1   1   0   2   0
   2   0   0   1   0   0   1   0   1   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   2   1   0
   0   0   0   0   1   0   0   1   0   0   1]",1
"[121  13   4   0   2   0   3   0   0   1   2   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   0   0   0   0   0   3   0   0   0
   0   2   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0
   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   2   0   0
   0   0   0   0   0   1   0   0   0   0   0   1   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   0   1   0]",5
"[59  5  0  3  0  0  1  1  1  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0
  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  2  0  0  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[173  13   1   0   0   1   0   3   1   1   0   6   1   0   0   0   1   1
   0   0   0   0   0   0   0   0   0   0   2   1   2   0   0   2   1   0
   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   2   1
   0   0   0   2   0   0   1   0   0   0   0   0   1   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[108   2   0   0   2   0   1   1   0   0   1   0   0   0   1   0   1   2
   0   0   0   0   3   0   0   0   1   1   0   1   0   0   0   0   0   1
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   1   0   0   0   0   0   0   1   0   0   0   0   0
   1   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   1   0   0   0   0   0   0   0   0]",3
"[99 11  0  1  0  1  0  1  0  1  0  2  0  0  1  2  0  1  0  0  0  0  1  0
  1  0  0  0  1  0  0  1  0  1  0  1  1  0  0  0  2  0  1  3  0  0  0  0
  0  1  2  0  0  0  0  0  0  0  0  2  0  0  0  1  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0
  0  0  0  0  0]",1
"[92  8  3  3  0  3  0  0  0  0  0  0  0  2  2  0  0  0  0  0  0  0  3  0
  0  0  3  0  2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  1  0  0  0  0  4  0  0  0  0  1  0  0  0  0  0  0  1  0  0
  0  0  0  0  0]",1
"[74  5  2  0  2  0  1  1  2  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  1  0  0  0  0  0  0  0  0
  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  0  0  0]",0
